uri,label_zh,label_en,label_es,label_fr,broader_links
http://aims.fao.org/aos/agrovoc/c_6949,围网作业,seining,Pesca con red de cerco,sennage,0
http://aims.fao.org/aos/agrovoc/c_6135,笼捕,pot fishing,Pesca con nasas,pêche en casier,0
http://aims.fao.org/aos/agrovoc/c_7875,陷阱捕鱼,trap fishing,Pesca con trampa,pêche à la nasse,0
http://aims.fao.org/aos/agrovoc/c_34354,传统捕捞,traditional fishing,Pesca tradicional,pêche traditionnelle,0
http://aims.fao.org/aos/agrovoc/c_28780,传统技术,traditional technology,Tecnología tradicional,technologie traditionnelle,0
http://aims.fao.org/aos/agrovoc/c_26950,捕捞,fishing,Pesca,pêche,0
http://aims.fao.org/aos/agrovoc/c_34092,休闲渔业,recreational fishing,Pesca recreativa,pêche de loisir,0
http://aims.fao.org/aos/agrovoc/c_34093,游钓,sport fishing,Pesca deportiva,pêche sportive,0
http://aims.fao.org/aos/agrovoc/c_3951,辐照,irradiation,Irradiación,irradiation,0
http://aims.fao.org/aos/agrovoc/c_28532,辐射敏感性,radiosensitivity,Radiosensibilidad,radiosensibilité,0
http://aims.fao.org/aos/agrovoc/c_16594,辐射贮存,radurization,Radurización,radurisation,0
http://aims.fao.org/aos/agrovoc/c_28432,γ-射线照射,gamma irradiation,Irradiación gamma,Irradiation gamma,0
http://aims.fao.org/aos/agrovoc/c_28433,紫外线辐照,ultraviolet irradiation,Irradiación ultravioleta,Irradiation ultraviolette,0
http://aims.fao.org/aos/agrovoc/c_28434,X射线辐射,X-ray irradiation,Irradiación por rayos x,irradiation aux rayons x,0
http://aims.fao.org/aos/agrovoc/c_28598,超声波处理,ultrasonic treatment,Tratamiento con ultrasonido,Traitement aux ultrasons,0
http://aims.fao.org/aos/agrovoc/c_34299,电离处理,ionization treatment,Tratamiento ionizante,Traitement ionisant,0
http://aims.fao.org/aos/agrovoc/c_49980,食品辐照,food irradiation,Irradiación de los alimentos,irradiation des aliments,0
http://aims.fao.org/aos/agrovoc/c_28524,辐照食品,irradiated foods,Alimento irradiado,produit alimentaire irradié,0
http://aims.fao.org/aos/agrovoc/c_3957,灌溉方法,irrigation methods,Método de riego,méthode d'irrigation,0
http://aims.fao.org/aos/agrovoc/c_722,自动灌溉,automatic irrigation,Riego automático,irrigation automatique,0
http://aims.fao.org/aos/agrovoc/c_839,围坑灌,basin irrigation,Riego por compartimientos,irrigation par bassin,0
http://aims.fao.org/aos/agrovoc/c_1012,畦灌,border irrigation,Riego a manta,irrigation par planche,0
http://aims.fao.org/aos/agrovoc/c_1270,渗灌,capillary irrigation,Riego con sifón,irrigation par capillarité,0
http://aims.fao.org/aos/agrovoc/c_3154,沟灌,furrow irrigation,Riego por surcos,irrigation à la raie,0
http://aims.fao.org/aos/agrovoc/c_4865,雾灌,mist irrigation,Nebulización,nébulisation,0
http://aims.fao.org/aos/agrovoc/c_6698,径拎溉,runoff irrigation,Riego por escorrentía,irrigation par ruissellement,0
http://aims.fao.org/aos/agrovoc/c_7338,喷灌,sprinkler irrigation,Riego por aspersión,irrigation par aspersion,0
http://aims.fao.org/aos/agrovoc/c_9703,中心支点灌溉,centre pivot irrigation,Riego por pívot,irrigation par pivot,0
http://aims.fao.org/aos/agrovoc/c_7487,地下灌溉,subsurface irrigation,Riego subterraneo,irrigation souterraine,0
http://aims.fao.org/aos/agrovoc/c_7530,地面灌溉,surface irrigation,Riego de superficie,irrigation de surface,0
http://aims.fao.org/aos/agrovoc/c_25356,局部灌溉,localized irrigation,Riego localizado,irrigation localisée,0
http://aims.fao.org/aos/agrovoc/c_7909,滴流灌溉,trickle irrigation,Riego por goteo,irrigation goutte à goutte,0
http://aims.fao.org/aos/agrovoc/c_35248,漫灌,flood irrigation,Riego por inundación,irrigation par submersion,0
http://aims.fao.org/aos/agrovoc/c_4810,显微术,microscopy,Microscopia,microscopie,0
http://aims.fao.org/aos/agrovoc/c_10573,电子显微术,electron microscopy,Microscopía electrónica,microscopie électronique,0
http://aims.fao.org/aos/agrovoc/c_28462,扫描显微术,scanning microscopy,Microscopia de barrido,microscopie à balayage,0
http://aims.fao.org/aos/agrovoc/c_29617,荧光免疫显微术,immunofluorescent microscopy,Microscopia inmunofluorescente,microscopie immunofluorescente,0
http://aims.fao.org/aos/agrovoc/c_5209,模拟,simulation,Simulación,simulation,0
http://aims.fao.org/aos/agrovoc/c_9000024,作物模型,crop modelling,Modelización de los cultivos,modélisation des cultures,0
http://aims.fao.org/aos/agrovoc/c_9000056,环境建模,environmental modelling,Modelización del medio ambiente,modélisation environnementale,0
http://aims.fao.org/aos/agrovoc/c_5728,防治方法,control methods,Método de control,méthode de lutte,0
http://aims.fao.org/aos/agrovoc/c_5731,抗虫性,pest resistance,Resistencia a las plagas,résistance aux organismes nuisibles,0
http://aims.fao.org/aos/agrovoc/c_918,生物防治,biological control,Control biológico,lutte biologique,0
http://aims.fao.org/aos/agrovoc/c_3216,遗传控制,genetic control,Control genético,lutte génétique,0
http://aims.fao.org/aos/agrovoc/c_7400,不孕昆虫释放,sterile insect release,Liberación de insectos estériles,lâcher d'insectes stériles,0
http://aims.fao.org/aos/agrovoc/c_330630,疾病的生物防治,biological disease control,Control biológico de enfermedades,lutte biologique contre les maladies,0
http://aims.fao.org/aos/agrovoc/c_330635,虫害生物防治,biological pest control,Control biológico de plagas,lutte biologique contre les ravageurs,0
http://aims.fao.org/aos/agrovoc/c_330638,生物除草,biological weed control,Control biológico de malezas,désherbage biologique,0
http://aims.fao.org/aos/agrovoc/c_1514,化学防治,chemical control,Control químico,lutte chimique,0
http://aims.fao.org/aos/agrovoc/c_24934,交配干扰,mating disruption,Confusión sexual,confusion sexuelle,0
http://aims.fao.org/aos/agrovoc/c_330676,化学防治病害,chemical disease control,Control químico de enfermedades,lutte chimique contre les maladies,0
http://aims.fao.org/aos/agrovoc/c_330677,化学防治害虫,chemical pest control,Control químico de plagas,lutte chimique contre les nuisibles,0
http://aims.fao.org/aos/agrovoc/c_330678,杂草化学防治,chemical weed control,Control químico de las malezas,lutte chimique contre les mauvaises herbes,0
http://aims.fao.org/aos/agrovoc/c_2020,耕作防治,cultural control,Control cultural,lutte culturale,0
http://aims.fao.org/aos/agrovoc/c_5829,物理防治,physical control,Control físico,lutte physique,0
http://aims.fao.org/aos/agrovoc/c_330742,栽培病害防治,cultural disease control,Control cultural de enfermedades,lutte culturelle contre les maladies,0
http://aims.fao.org/aos/agrovoc/c_330743,栽培害虫防治,cultural pest control,Control cultural de plagas,contrôle culturel des nuisibles,0
http://aims.fao.org/aos/agrovoc/c_330744,栽培杂草防治,cultural weed control,Control cultural de malezas,désherbage culturel,0
http://aims.fao.org/aos/agrovoc/c_2327,病害防治,disease control,Control de enfermedades,contrôle de maladies,0
http://aims.fao.org/aos/agrovoc/c_5726,害虫防治,pest control,Control de plagas,lutte antiravageur,0
http://aims.fao.org/aos/agrovoc/c_34347,温度控制,thermal control,Control térmico,lutte thermique,0
http://aims.fao.org/aos/agrovoc/c_36555,替代方法,alternative methods,Método alternativo,méthode alternative,0
http://aims.fao.org/aos/agrovoc/c_29116,抗生素属性,antibiotic properties,Propiedad antibiótica,propriété antibiotique,0
http://aims.fao.org/aos/agrovoc/c_28180,树木修补,tree surgery,Cirugía de los árboles,chirurgie des arbres,0
http://aims.fao.org/aos/agrovoc/c_16187,综合防治,integrated control,Lucha integrada,lutte intégrée,0
http://aims.fao.org/aos/agrovoc/c_1524,化学预防,chemoprophylaxis,Profilaxis química,chimioprévention,0
http://aims.fao.org/aos/agrovoc/c_5960,植物病害防治,plant disease control,Control de enfermedades de plantas,lutte antimaladie des plantes,0
http://aims.fao.org/aos/agrovoc/c_6402,检疫,quarantine,Cuarentena,quarantaine,0
http://aims.fao.org/aos/agrovoc/c_10394,疾病预防,disease prevention,Prevención de enfermedades,prévention des maladies,0
http://aims.fao.org/aos/agrovoc/c_13610,病害预防,disease prophylaxis,Profilaxis de las enfermedades,prophylaxie des maladies,0
http://aims.fao.org/aos/agrovoc/c_25233,疾病根除,disease eradication,Erradicación de enfermedades,éradication des maladies,0
http://aims.fao.org/aos/agrovoc/c_330798,法定病害防治,legal disease control,Control legal de enfermedades,contrôle légal des maladies,0
http://aims.fao.org/aos/agrovoc/c_35130,遗传抗性,genetic resistance,Resistencia genética,résistance génétique,0
http://aims.fao.org/aos/agrovoc/c_934,鸟害防治,bird control,Control de pájaros,lutte antiaviaire,0
http://aims.fao.org/aos/agrovoc/c_3885,昆虫防治,insect control,Control de insectos,lutte anti-insecte,0
http://aims.fao.org/aos/agrovoc/c_4868,蜱螨防治,mite control,Control de ácaros,lutte antiacarien,0
http://aims.fao.org/aos/agrovoc/c_4895,软体动物防治,mollusc control,Control de moluscos,lutte antimollusque,0
http://aims.fao.org/aos/agrovoc/c_5110,线虫防治,nematode control,Control de nematodos,lutte antinématode,0
http://aims.fao.org/aos/agrovoc/c_6631,鼠害防治,rodent control,Control de roedores,lutte antirongeur,0
http://aims.fao.org/aos/agrovoc/c_8345,杂草防治,weed control,Escarda,désherbage,0
http://aims.fao.org/aos/agrovoc/c_11451,人工除草,hand weeding,Deshierbe manual,désherbage manuel,0
http://aims.fao.org/aos/agrovoc/c_15834,灌丛防治,brush control,Control de malezas leñosas,lutte contre les broussailles,0
http://aims.fao.org/aos/agrovoc/c_24200,机械除草,mechanical weed control,Control mecánico de las malezas,contrôle mécanique contre les mauvaises herbes,0
http://aims.fao.org/aos/agrovoc/c_34919,机械法,mechanical methods,Método mecánico,méthode mécanique,0
http://aims.fao.org/aos/agrovoc/c_330800,法定杂草防治,legal weed control,Control legal de las malezas,contrôle légal des mauvaises herbes,0
http://aims.fao.org/aos/agrovoc/c_13949,选株,roguing,Eliminación de plantas no deseadas,élimination des plantes indésirables,0
http://aims.fao.org/aos/agrovoc/c_25275,套袋(害虫防治),bagging (pest control),Ensacado (control de plagas),ensachage (lutte antiparasite),0
http://aims.fao.org/aos/agrovoc/c_25453,网猎(害虫防治),netting (pest control),Protección con mallas (control de plagas),filet anti-nuisibles,0
http://aims.fao.org/aos/agrovoc/c_32923,机械防治,mechanical control,Control mecánico,contrôle mécanique,0
http://aims.fao.org/aos/agrovoc/c_7432,储藏产品害虫防治,stored products pest control,Control de plagas en productos almacenados,lutte antiparasite en entreposage,0
http://aims.fao.org/aos/agrovoc/c_33118,储藏物,stored products,Producto almacenado,denrée entreposée,0
http://aims.fao.org/aos/agrovoc/c_34030,有害生物综合治理,integrated pest management,Gestión de lucha integrada,gestion intégrée des ravageurs,0
http://aims.fao.org/aos/agrovoc/c_36561,病害综合防治,integrated disease control,Control integrado de enfermedades,lutte intégrée antimaladie,0
http://aims.fao.org/aos/agrovoc/c_37497,病害综合治理,integrated disease management,Gestión integrada de enfermedades,gestion intégrée des maladies,0
http://aims.fao.org/aos/agrovoc/c_34263,生态防治,ecological control,Ecocontrol,lutte écologique,0
http://aims.fao.org/aos/agrovoc/c_35764,激素控制,hormonal control,Control hormonal,contrôle hormonal,0
http://aims.fao.org/aos/agrovoc/c_35152,促性腺激素释放,gonadotropin release,Liberación de gonadotropina,libération de gonadotropine,0
http://aims.fao.org/aos/agrovoc/c_37922,植物检疫措施,phytosanitary measures,Medida fitosanitaria,mesure phytosanitaire,0
http://aims.fao.org/aos/agrovoc/c_331046,法规防治,legal control,Control legal,contrôle légal,0
http://aims.fao.org/aos/agrovoc/c_331047,信息素控制,pheromone control,Control con feromonas,lutte à l'aide de phéromones,0
http://aims.fao.org/aos/agrovoc/c_6774,抽样,sampling,Muestreo,échantillonnage,0
http://aims.fao.org/aos/agrovoc/c_24438,整群抽样,cluster sampling,Muestreo cluster,échantillonnage en grappes,0
http://aims.fao.org/aos/agrovoc/c_24499,随机抽样,random sampling,Muestreo aleatorio,échantillonnage aléatoire,0
http://aims.fao.org/aos/agrovoc/c_25271,土壤采样,soil sampling,Muestreo del suelo,échantillonnage de sol,0
http://aims.fao.org/aos/agrovoc/c_26873,取血样,blood sampling,Muestreo sanguíneo,prélèvement sanguin,0
http://aims.fao.org/aos/agrovoc/c_7377,统计方法,statistical methods,Método estadístico,méthode statistique,0
http://aims.fao.org/aos/agrovoc/c_2468,计量经济学,econometrics,Econometría,économétrie,0
http://aims.fao.org/aos/agrovoc/c_1828,消费函数,consumption functions,Función del consumo,fonction de consommation,0
http://aims.fao.org/aos/agrovoc/c_2172,需求函数,demand functions,Función de la demanda,fonction de demande,0
http://aims.fao.org/aos/agrovoc/c_6204,生产函数,production functions,Función de la producción,fonction de production,0
http://aims.fao.org/aos/agrovoc/c_9952,柯布-道格拉斯生产函数,Cobb-Douglas function,Función Cobb-Douglas,Fonction Cobb-Douglas,0
http://aims.fao.org/aos/agrovoc/c_7525,供给函数,supply functions,Función de la oferta,fonction d'offre,0
http://aims.fao.org/aos/agrovoc/c_28762,储蓄函数,savings functions,Función de ahorro,fonction d'épargne,0
http://aims.fao.org/aos/agrovoc/c_10728,因子分析,factor analysis,Análisis de factores,analyse de facteur,0
http://aims.fao.org/aos/agrovoc/c_10729,要素分析,factorial analysis,Análisis factorial,analyse factorielle,0
http://aims.fao.org/aos/agrovoc/c_16335,回归分析,regression analysis,Análisis de la regresión,analyse de régression,0
http://aims.fao.org/aos/agrovoc/c_16525,最佳线性无偏预测式,best linear unbiased predictor,Mejor predictor lineal imparcial,meilleure prédiction linéaire impartiale,0
http://aims.fao.org/aos/agrovoc/c_25232,判别式法,discriminant method,Método discriminante,méthode discriminante,0
http://aims.fao.org/aos/agrovoc/c_26806,概率分析,probability analysis,Análisis de probabilidad,analyse de probabilité,0
http://aims.fao.org/aos/agrovoc/c_27033,统计学方差,statistical variation,Variación estadística,variation statistique,0
http://aims.fao.org/aos/agrovoc/c_28240,多元回归分析,multiple regression analysis,Análisis por regresión múltiple,analyse par régression multiple,0
http://aims.fao.org/aos/agrovoc/c_28778,时间序列分析,time series analysis,Análisis de series cronológicas,analyse de séries chronologiques,0
http://aims.fao.org/aos/agrovoc/c_28833,协方差分析,analysis of covariance,Análisis de la covarianza,analyse de covariance,0
http://aims.fao.org/aos/agrovoc/c_28834,方差分析,analysis of variance,Análisis de la varianza,analyse de variance,0
http://aims.fao.org/aos/agrovoc/c_28840,贝叶斯理论,Bayesian theory,Teoría de bayes,théorie Bayésienne,0
http://aims.fao.org/aos/agrovoc/c_28846,分量分析(统计),component analysis,Análisis de componentes,analyse en composantes (statistique),0
http://aims.fao.org/aos/agrovoc/c_28854,截断面分析,cross-sectional analysis,Análisis transversal,analyse transversale,0
http://aims.fao.org/aos/agrovoc/c_28859,判别分析,discriminant analysis,Análisis discriminante,analyse discriminante,0
http://aims.fao.org/aos/agrovoc/c_28883,博奕论,game theory,Teoría de los juegos,théorie des jeux,0
http://aims.fao.org/aos/agrovoc/c_28916,蒙特卡罗法,Monte Carlo method,Método de Monte Carlo,méthode de Monte Carlo,0
http://aims.fao.org/aos/agrovoc/c_28918,多重共线性,multicollinearity,Multicolinearidad,multicolinéarité,0
http://aims.fao.org/aos/agrovoc/c_28921,多变量分析,multivariate analysis,Análisis multivariante,analyse multivariée,0
http://aims.fao.org/aos/agrovoc/c_28967,随机过程,stochastic processes,Proceso estocástico,processus stochastique,0
http://aims.fao.org/aos/agrovoc/c_28975,统计不确定性,statistical uncertainty,Incertidumbre estadística,incertitude statistique,0
http://aims.fao.org/aos/agrovoc/c_29014,统计离差,statistical dispersion,Dispersión estadística,dispersion statistique,0
http://aims.fao.org/aos/agrovoc/c_29765,频数分布,frequency distribution,Distribución de frecuencias,distribution des fréquences,0
http://aims.fao.org/aos/agrovoc/c_34071,通径分析,path analysis,Análisis de senderos,analyse des chemins,0
http://aims.fao.org/aos/agrovoc/c_37345,对应分析,correspondence analysis,Análisis de correspondencias,analyse des correspondances,0
http://aims.fao.org/aos/agrovoc/c_7640,教学方法,teaching methods,Método pedagógico,méthode pédagogique,0
