交易日期,種類代碼,作物代號,作物名稱,市場代號,市場名稱,上價,中價,下價,平均價,交易量
115.05.21,N06,FR000,玫瑰,514,彰化市場,165,90,50,97,134
115.05.21,N06,FR001,玫瑰-混合色,514,彰化市場,252,252,252,252,4
115.05.21,N06,FR100,玫瑰-紅,514,彰化市場,433,431,419,429,19
115.05.21,N06,FR116,玫瑰-翡翠紅,514,彰化市場,265,265,265,265,5
115.05.21,N06,FR117,玫瑰-萬年紅,514,彰化市場,178,108,44,109,270
115.05.21,N06,FR120,玫瑰-埔里之星,514,彰化市場,238,227,178,220,25
115.05.21,N06,FR208,玫瑰-香吉士,514,彰化市場,396,341,242,331,13
115.05.21,N06,FR308,玫瑰-陽光女孩,514,彰化市場,206,196,185,196,12
115.05.21,N06,FR429,玫瑰-鐵達尼,514,彰化市場,148,140,132,140,10
115.05.21,N06,FR436,玫瑰-翡翠粉,514,彰化市場,271,158,20,153,154
115.05.21,N06,FR439,玫瑰-翡翠香檳,514,彰化市場,272,206,125,203,68
115.05.21,N06,FR451,玫瑰-翡翠佳人,514,彰化市場,259,191,154,198,39
115.05.21,N06,FR452,玫瑰-珍愛你,514,彰化市場,203,148,116,152,22
115.05.21,N06,FR455,玫瑰-翡翠珍珠,514,彰化市場,321,273,208,270,27
115.05.21,N06,FR460,玫瑰-天堂粉,514,彰化市場,151,96,63,100,12
115.05.21,N06,FR461,玫瑰-新娘粉,514,彰化市場,283,220,173,223,11
115.05.21,N06,FR607,玫瑰-翡翠白,514,彰化市場,288,185,87,186,92
115.05.21,N06,FR705,玫瑰-紫天王,514,彰化市場,246,177,132,182,30
115.05.21,N06,FR940,玫瑰-多朵粉,514,彰化市場,257,257,257,257,5
115.05.21,N06,FS001,香水百合-單朵,514,彰化市場,103,103,103,103,12
115.05.21,N06,FS012,香水百合-紅雙朵,514,彰化市場,122,122,122,122,15
115.05.21,N06,FS013,香水百合-紅三朵,514,彰化市場,166,166,166,166,12
115.05.21,N06,FS041,香水百合-粉單朵,514,彰化市場,160,160,160,160,12
115.05.21,N04,FS1,越瓜-青色,514,溪湖鎮,20,20,20,20,166
115.05.21,N06,FS353,香水百合-索邦妮三朵,514,彰化市場,136,136,136,136,14
115.05.21,N06,FS359,香水百合-索邦妮多朵,514,彰化市場,141,141,137,140,179
115.05.21,N06,FS473,水晶香水-三朵,514,彰化市場,292,292,292,292,10
115.05.21,N06,FS479,水晶香水-多朵,514,彰化市場,329,302,276,302,68
115.05.21,N06,FS603,OT康卡多-三朵,514,彰化市場,231,231,231,231,10
115.05.21,N06,FS609,OT康卡多-多朵,514,彰化市場,246,237,223,236,84
115.05.21,N06,FS631,OT曼尼薩-單朵,514,彰化市場,212,191,148,186,104
115.05.21,N06,FS632,OT曼尼薩-雙朵,514,彰化市場,206,186,162,185,211
115.05.21,N06,FS633,OT曼尼薩-三朵,514,彰化市場,268,258,88,227,62
115.05.21,N06,FS639,OT曼尼薩-多朵,514,彰化市場,267,267,267,267,16
115.05.21,N06,FS770,OT百合-節奏舞者,514,彰化市場,132,83,52,87,30
115.05.21,N06,FS772,OT百合-節奏舞者二朵,514,彰化市場,128,124,122,124,46
115.05.21,N06,FS773,OT百合-節奏舞者三朵,514,彰化市場,163,140,140,145,106
115.05.21,N06,FS779,OT百合-節奏舞者多朵,514,彰化市場,188,162,109,157,395
115.05.21,N06,FS781,OT百合-貝維爾單朵,514,彰化市場,130,130,130,130,12
115.05.21,N06,FS782,OT百合-貝維爾雙朵,514,彰化市場,132,132,132,132,16
115.05.21,N06,FS793,OT百合-維尼三朵,514,彰化市場,156,156,156,156,22
115.05.21,N06,FS799,OT百合-維尼多朵,514,彰化市場,182,179,177,179,36
115.05.21,N06,FS870,OT大連,514,彰化市場,192,143,89,142,49
115.05.21,N06,FS871,OT大連-單朵,514,彰化市場,164,158,139,156,61
115.05.21,N06,FS872,OT大連-雙朵,514,彰化市場,152,130,102,129,326
115.05.21,N06,FS873,OT大連-三朵,514,彰化市場,203,182,141,178,210
115.05.21,N06,FS879,OT大連-多朵,514,彰化市場,252,209,147,205,142
115.05.21,N06,FS891,OT帕雷諾-單朵,514,彰化市場,144,100,81,105,32
115.05.21,N06,FS892,OT帕雷諾-雙朵,514,彰化市場,131,124,122,125,44
115.05.21,N06,FS893,OT帕雷諾-三朵,514,彰化市場,85,85,85,85,16
115.05.21,N06,FS960,OT試金石,514,彰化市場,42,42,42,42,19
115.05.21,N06,FS963,OT試金石-三朵,514,彰化市場,192,155,113,154,52
115.05.21,N06,FS969,OT試金石-多朵,514,彰化市場,196,131,112,141,248
115.05.21,N06,FS972,OT紅福特-雙朵,514,彰化市場,142,130,125,132,26
115.05.21,N06,FS973,OT紅福特-三朵,514,彰化市場,197,168,131,166,88
115.05.21,N06,FS979,OT紅福特-多朵,514,彰化市場,234,214,192,214,226
115.05.21,N04,FT1,南瓜-木瓜形,514,溪湖鎮,30,26.7,25,27,338
115.05.21,N06,FT660,鐵砲百合-雷山一號,514,彰化市場,120,120,120,120,20
115.05.21,N04,FT7,南瓜-栗子,514,溪湖鎮,100,100,100,100,15
115.05.21,N06,FU402,洋桔梗-雙瓣(混色),514,彰化市場,195,155,122,156,32
115.05.21,N06,FU412,洋桔梗-雙瓣紅,514,彰化市場,152,152,152,152,6
115.05.21,N06,FU441,洋桔梗-順風粉,514,彰化市場,238,219,210,221,26
115.05.21,N06,FU442,洋桔梗-雙瓣粉,514,彰化市場,192,99,31,104,159
115.05.21,N06,FU445,洋桔梗-可羅淺粉,514,彰化市場,198,184,173,185,84
115.05.21,N06,FU449,洋桔梗-艾瑞娜彩粉,514,彰化市場,206,171,109,166,48
115.05.21,N06,FU451,洋桔梗-順風杏粉,514,彰化市場,150,150,150,150,8
115.05.21,N06,FU459,洋桔梗-琥珀綠,514,彰化市場,159,130,72,124,76
115.05.21,N06,FU462,洋桔梗-雙瓣白,514,彰化市場,219,158,153,170,48
115.05.21,N06,FU465,洋桔梗-名人華麗白,514,彰化市場,160,160,160,160,9
115.05.21,N06,FU469,洋桔梗-皇后白,514,彰化市場,208,176,142,176,67
115.05.21,N06,FU471,洋桔梗-重瓣淺紫,514,彰化市場,201,136,38,130,50
115.05.21,N06,FU472,洋桔梗-重瓣紫,514,彰化市場,203,203,171,196,38
115.05.21,N06,FU477,洋桔梗-羅西娜薰衣草紫,514,彰化市場,113,113,113,113,10
115.05.21,N06,FU478,洋桔梗-羅西娜紫,514,彰化市場,194,141,125,149,40
115.05.21,N06,FU482,洋桔梗-拉弗爾酒彩,514,彰化市場,242,242,242,242,14
115.05.21,N06,FU641,洋桔梗-女王３彩粉,514,彰化市場,180,136,88,135,111
115.05.21,N06,FU642,洋桔梗-斐諾淺粉,514,彰化市場,128,128,128,128,10
115.05.21,N04,FV1,辣椒-紅小,514,溪湖鎮,50,50,50,50,18
115.05.21,N06,FW240,粉孔雀,514,彰化市場,23,22,15,21,100
115.05.21,N06,FW472,卡斯比亞-無葉,514,彰化市場,53,51,38,49,125
115.05.21,N06,FW560,滿天星-白,514,彰化市場,129,110,90,110,148
115.05.21,N04,FY0,玉米-其他,514,溪湖鎮,25.9,24,16.7,22.9,480
115.05.21,N06,FY001,尤加利葉,514,彰化市場,72,63,53,63,60
115.05.21,N06,FY003,唐棉,514,彰化市場,23,18,14,18,67
115.05.21,N06,FY004,黃椰心葉,514,彰化市場,119,86,51,86,491
115.05.21,N06,FY009,電信蘭葉,514,彰化市場,81,64,45,64,141
115.05.21,N06,FY017,八角金盤,514,彰化市場,32,27,21,27,170
115.05.21,N06,FY035,龍文蘭,514,彰化市場,13,13,13,13,50
115.05.21,N06,FY050,山蘇葉,514,彰化市場,35,16,10,18,90
115.05.21,N06,FY057,百合竹,514,彰化市場,30,24,12,23,904
115.05.21,N06,FY071,雪松,514,彰化市場,80,80,80,80,30
115.05.21,N06,FY084,火龍果,514,彰化市場,128,127,121,126,80
115.05.21,N06,FY093,水燭葉,514,彰化市場,18,14,10,14,334
115.05.21,N06,FY118,棉花,514,彰化市場,73,73,73,73,14
115.05.21,N06,FY981,高山羊齒,514,彰化市場,42,39,23,37,70
115.05.21,N06,FY993,白竹,514,彰化市場,76,66,33,62,575
115.05.21,N06,IA000,進口康乃馨-中大輪,514,彰化市場,47,42,37,42,40
115.05.21,N06,IA100,進口康乃馨-紅,514,彰化市場,59,59,59,59,20
115.05.21,N06,IA400,進口康乃馨-粉,514,彰化市場,39,39,39,39,60
115.05.21,N06,IA800,進口康乃馨-多朵混色,514,彰化市場,71,71,71,71,32
115.05.21,N06,IH309,進口牡丹花,514,彰化市場,165,165,165,165,10
115.05.21,N06,IH466,繡球花-白,514,彰化市場,83,81,79,81,40
115.05.21,N06,IH617,進口鬱金香-紫色,514,彰化市場,0,0,0,0,0
115.05.21,N06,IO519,進口石斛蘭-深紅,514,彰化市場,114,109,104,109,238
115.05.21,N06,IR700,進口玫瑰-紫,514,彰化市場,444,444,444,444,2
115.05.21,N06,IW560,進口滿天星-白,514,彰化市場,199,199,199,199,48
115.05.21,N06,IW580,滿天星-染色,514,彰化市場,208,182,102,171,74
115.05.21,N04,LA1,甘藍-初秋,514,溪湖鎮,28.9,21.9,15.7,22.1,17843
115.05.21,N04,LA7,甘藍-改良尖,514,溪湖鎮,23.1,18.4,13.3,18.3,7296
115.05.21,N04,LB1,小白菜-土白菜,514,溪湖鎮,17.2,12.2,7.5,12.3,3200
115.05.21,N04,LC1,包心白-包白,514,溪湖鎮,16.9,13.2,10,13.3,10882
115.05.21,N04,LD1,青江白菜-小梗,514,溪湖鎮,13,10,5,9.6,3500
115.05.21,N04,LF2,蕹菜-小葉,514,溪湖鎮,10.4,6.8,5.5,7.2,3367
115.05.21,N04,LG2,芹菜-白梗,514,溪湖鎮,75.6,53.4,26.7,52.5,1200
115.05.21,N04,LK2,芥藍菜,514,溪湖鎮,18.2,12.5,7.5,12.6,3000
115.05.21,N04,LN1,油菜,514,溪湖鎮,12.6,10,5,9.5,3501
115.05.21,N04,SA32,蘿蔔-矸仔,514,溪湖鎮,15.9,13.1,9.4,13,13069
115.05.21,N04,SB1,胡蘿蔔-未洗,514,溪湖鎮,18.7,14.8,10.3,14.7,3818
115.05.21,N04,SD1,洋蔥-本產,514,溪湖鎮,17.9,14.1,10,14,3578
115.05.21,N04,SE6,青蔥-粉蔥,514,溪湖鎮,43.2,33.9,25,34,831
115.05.21,N04,SF3,韭菜-韭菜花,514,溪湖鎮,84.1,74.4,66.7,74.8,91
115.05.21,N04,SO0,甘薯-其他,514,溪湖鎮,23.7,17.9,13.9,18.3,3916
115.05.21,N04,SX1,芽菜類-綠豆芽,514,溪湖鎮,13,13,13,13,1118
115.05.21,N04,FC1,胡瓜-黑刺,540,南投市,15,10,4,6.23,764
115.05.21,N04,FD1,花胡瓜,540,南投市,30,20,10,22.4,477
115.05.21,N04,FF1,絲瓜,540,南投市,40,30,10,30.55,235
115.05.21,N04,FG1,苦瓜-白大米,540,南投市,47,25,10,15.28,431
115.05.21,N04,FH3,扁蒲-花蒲,540,南投市,12,10,5,9.03,89
115.05.21,N04,FI2,茄子-麻荸茄,540,南投市,30,20,5,18.06,450
115.05.21,N04,FJ3,番茄-牛番茄,540,南投市,50,40,25,39.55,286
115.05.21,N04,FM2,菜豆-青色,540,南投市,40,25,16,29.61,98
115.05.21,N04,FN1,敏豆-白豆,540,南投市,120,70,40,70.69,48
115.05.21,N04,LA1,甘藍-初秋,540,南投市,25,22,18,21.86,672
115.05.21,N04,OX1,其他,540,南投市,110,25,5,26.97,1848
115.05.21,N04,SQ3,茭白筍-去殼,540,南投市,300,200,115,254,40
115.05.21,N05,11,椰子,600,嘉義市,15,12,8,12,1000
115.05.21,N05,51,百香果-改良種,600,嘉義市,120,84,45,84,1500
115.05.21,N05,72,小番茄-聖女,600,嘉義市,83,55,33,55,4500
115.05.21,N05,74,小番茄-玉女,600,嘉義市,166,130,100,130,1000
115.05.21,N05,812,紅龍果-紅肉,600,嘉義市,72,52,34,52,1800
115.05.21,N05,839,櫻桃-進口,600,嘉義市,500,500,500,500,150
115.05.21,N05,859,榴槤-進口,600,嘉義市,233,125,125,125,4000
115.05.21,N05,91,其他,600,嘉義市,25,18,13,18,5000
115.05.21,N05,A1,香蕉,600,嘉義市,30,20,14,20,4800
115.05.21,N05,B2,鳳梨-金鑽鳳梨,600,嘉義市,23,20,11,20,20000
115.05.21,N05,E9,甜橙-進口,600,嘉義市,85,70,55,70,1600
115.05.21,N05,F1,雜柑-檸檬,600,嘉義市,83,62,45,62,1600
115.05.21,N05,G49,奇異果-進口,600,嘉義市,155,123,100,123,2400
115.05.21,N05,I1,木瓜-網室紅肉,600,嘉義市,40,27,17,27,7500
115.05.21,N05,J1,荔枝-玉荷包,600,嘉義市,133,115,90,115,2200
115.05.21,N05,J3,荔枝-糯米,600,嘉義市,83,66,50,66,2800
115.05.21,N05,N2,李-桃接李,600,嘉義市,60,33,15,33,2400
115.05.21,N05,N9,李-進口,600,嘉義市,115,95,66,95,1300
115.05.21,N05,O2,梨-秋水梨,600,嘉義市,166,133,100,133,2000
115.05.21,N05,P1,番石榴-珍珠芭,600,嘉義市,45,38,25,38,4000
115.05.21,N05,Q1,蓮霧-紅蓮霧,600,嘉義市,118,66,27,66,1600
115.05.21,N05,R1,芒果-愛文,600,嘉義市,98,65,50,65,8000
115.05.21,N05,R2,芒果-玉文,600,嘉義市,60,50,33,50,800
115.05.21,N05,R3,芒果-本島,600,嘉義市,80,50,33,50,3000
115.05.21,N05,R6,芒果-金煌,600,嘉義市,70,42,25,42,1400
115.05.21,N05,S1,葡萄-巨峰,600,嘉義市,120,83,55,83,2200
115.05.21,N05,S9,葡萄-進口,600,嘉義市,200,120,100,120,1400
115.05.21,N05,T1,西瓜-大西瓜,600,嘉義市,22,13,7,13,15000
115.05.21,N05,T3,西瓜-黑美人,600,嘉義市,14,7,4,7,16000
115.05.21,N05,T4,西瓜-鳳光英妙,600,嘉義市,14,7,4,7,11000
115.05.21,N05,T5,西瓜-黃肉,600,嘉義市,13,7,4,7,16000
115.05.21,N05,V1,甜瓜-美濃,600,嘉義市,45,30,17,30,1500
115.05.21,N05,W1,洋香瓜-網狀紅肉,600,嘉義市,45,33,20,33,3000
115.05.21,N05,W2,洋香瓜-網狀綠肉,600,嘉義市,50,28,20,28,1600
115.05.21,N05,X09,蘋果-其他進口,600,嘉義市,155,97,66,97,7000
115.05.21,N05,Y1,桃子-水蜜桃,600,嘉義市,240,160,80,160,1800
115.05.21,N05,Y4,桃子-早桃,600,嘉義市,83,45,25,45,1600
115.05.21,N05,Y9,桃子-進口,600,嘉義市,100,66,50,66,2000
115.05.21,N04,FB1,花椰菜-青梗,648,西螺鎮,34.4,25,17.5,25.6,8859
115.05.21,N04,FC1,胡瓜-黑刺,648,西螺鎮,23.8,20,10,18.8,27646
115.05.21,N04,FD1,花胡瓜,648,西螺鎮,40.5,27.8,16.7,28.7,36407
115.05.21,N04,FE1,冬瓜-白皮,648,西螺鎮,23,20,15,19.7,10801
115.05.21,N04,FF1,絲瓜,648,西螺鎮,33.5,25,16.7,25.1,30512
115.05.21,N04,FG1,苦瓜-白大米,648,西螺鎮,35.7,25,16.7,25.8,30152
115.05.21,N04,FH3,扁蒲-花蒲,648,西螺鎮,13.7,10,4,9.7,11268
115.05.21,N04,FH4,扁蒲-梨子蒲,648,西螺鎮,25,20,12.5,19.6,4090
115.05.21,N04,FI2,茄子-麻荸茄,648,西螺鎮,33.4,25,16.7,25.1,28172
115.05.21,N04,FJ3,番茄-牛番茄,648,西螺鎮,71.7,50,20,49.1,30247
115.05.21,N04,FK5,甜椒-青椒,648,西螺鎮,51.5,33.4,16.7,35.3,16792
115.05.21,N04,FL9,豌豆-進口,648,西螺鎮,150,120.5,75,120.9,1109
115.05.21,N04,FM1,菜豆-白色,648,西螺鎮,39.4,30,20,31.1,16183
115.05.21,N04,FN1,敏豆-白豆,648,西螺鎮,118.8,77.8,40,83.6,11017
115.05.21,N04,FR9,青花苔-進口,648,西螺鎮,87.5,68.8,50,68.8,8624
115.05.21,N04,FV1,辣椒-紅小,648,西螺鎮,65.7,40,20,44.8,3484
115.05.21,N04,FY6,玉米-甜軟殼,648,西螺鎮,33.3,25,16.7,25,25424
115.05.21,N04,LA1,甘藍-初秋,648,西螺鎮,23.1,18.4,14.9,18.7,195354
115.05.21,N04,LB12,小白菜-土白菜,648,西螺鎮,17.1,12.2,7.5,12.8,13555
115.05.21,N04,LB2,小白菜-蚵仔白,648,西螺鎮,12.5,10,5,9.5,23468
115.05.21,N04,LC1,包心白-包白,648,西螺鎮,10,7.5,5,7.6,48406
115.05.21,N04,LD1,青江白菜-小梗,648,西螺鎮,12.6,10,5,9.6,23030
115.05.21,N04,LF2,蕹菜-小葉,648,西螺鎮,10.1,6.7,3.4,6.9,59731
115.05.21,N04,LG2,芹菜-白梗,648,西螺鎮,74.7,53.4,26.7,59.6,3470
115.05.21,N04,LI3,萵苣菜-本島圓葉,648,西螺鎮,34.4,27.5,17.5,28,4742
115.05.21,N04,LJ4,芥菜-小芥菜,648,西螺鎮,25,20,10,19.1,4857
115.05.21,N04,LK2,芥藍菜,648,西螺鎮,15.5,12.4,7.5,12.7,7809
115.05.21,N04,LM2,莧菜-白莧菜,648,西螺鎮,40,30,16.7,29.5,9325
115.05.21,N04,LN1,油菜,648,西螺鎮,12.6,10,5,9.6,23691
115.05.21,N04,LS1,茴香,648,西螺鎮,73,66.7,40,64.8,525
115.05.21,N04,OX1,其他,648,西螺鎮,82.7,31.4,11,22.8,9311
115.05.21,N04,SA32,蘿蔔-矸仔,648,西螺鎮,13.4,10,5,9.7,12480
115.05.21,N04,SA9,蘿蔔-進口,648,西螺鎮,22.5,17.5,12.5,17.5,21840
115.05.21,N04,SB2,胡蘿蔔-清洗,648,西螺鎮,23.5,18,13,18.1,22760
115.05.21,N04,SC1,馬鈴薯-本產,648,西螺鎮,27.1,23,16.7,22.6,20880
115.05.21,N04,SD1,洋蔥-本產,648,西螺鎮,18.4,14.2,10,14.2,22200
115.05.21,N04,SE6,青蔥-粉蔥,648,西螺鎮,61.7,40,26.7,41.6,20997
115.05.21,N04,SF1,韭菜-白頭,648,西螺鎮,50,50,50,50,3276
115.05.21,N04,SG2,大蒜-軟梗,648,西螺鎮,116.7,90,50,87.3,7290
115.05.21,N04,SG5,大蒜-蒜頭,648,西螺鎮,133.4,100,75,101.7,1458
115.05.21,N04,SG6,大蒜-蒜仁,648,西螺鎮,116.7,90,50,87.3,3256
115.05.21,N04,SJ2,芋-檳榔心芋,648,西螺鎮,56.7,46.7,26.7,44.7,12134
115.05.21,N04,SO1,甘薯-臺農57號,648,西螺鎮,23.4,18.4,13.4,18.4,15930
115.05.21,N04,SP1,薑-老薑,648,西螺鎮,155.6,111.2,83.4,114.5,6210
115.05.21,N06,FA800,康乃馨-多朵(混色),700,台南市場,21,21,21,21,38
115.05.21,N06,FA811,康乃馨-多朵櫻紅,700,台南市場,22,22,22,22,32
115.05.21,N06,FB000,火鶴花,700,台南市場,15,12,7,12,367
115.05.21,N06,FB100,火鶴花-紅色,700,台南市場,5,5,5,5,210
115.05.21,N06,FB106,火鶴花-丘比特,700,台南市場,10,6,5,7,870
115.05.21,N06,FB111,火鶴花-月光,700,台南市場,12,12,11,12,108
115.05.21,N06,FB113,火鶴花-紅鈴,700,台南市場,7,5,5,5,1829
115.05.21,N06,FB114,火鶴花-紅星,700,台南市場,5,5,5,5,30
115.05.21,N06,FB400,火鶴花-粉色,700,台南市場,7,5,5,5,175
115.05.21,N06,FB415,火鶴花-羅莎,700,台南市場,14,11,9,11,681
115.05.21,N06,FB419,火鶴花-太極,700,台南市場,15,14,13,14,295
115.05.21,N06,FB420,火鶴花-小紅莓,700,台南市場,11,8,6,8,151
115.05.21,N06,FB425,火鶴花-吉祥,700,台南市場,11,8,5,8,129
115.05.21,N06,FB502,火鶴花-綠紅心,700,台南市場,20,16,11,16,228
115.05.21,N06,FB504,火鶴花-雷夢娜,700,台南市場,7,7,7,7,33
115.05.21,N06,FB600,火鶴花-白色,700,台南市場,10,9,7,9,88
115.05.21,N06,FB608,火鶴花-戀愛,700,台南市場,10,6,6,7,128
115.05.21,N06,FB700,火鶴花-紫色,700,台南市場,5,5,5,5,182
115.05.21,N06,FB802,火鶴花-大地,700,台南市場,5,5,5,5,57
115.05.21,N06,FC316,大菊-黃精競,700,台南市場,45,38,24,37,185
115.05.21,N06,FC613,大菊-白天星,700,台南市場,102,72,53,74,463
115.05.21,N06,FC800,大菊-染色大菊,700,台南市場,85,75,68,76,96
115.05.21,N06,FC802,染大菊-芭迪卡,700,台南市場,85,82,70,80,150
115.05.21,N06,FC804,染大菊-白天星,700,台南市場,120,100,86,101,88
115.05.21,N06,FC805,染大菊-白東洋,700,台南市場,35,35,35,35,40
115.05.21,N06,FD001,小菊-混合色,700,台南市場,44,44,44,44,26
115.05.21,N06,FD127,小菊-雙色紅,700,台南市場,49,49,49,49,104
115.05.21,N06,FD131,小菊-小紅娘,700,台南市場,46,37,27,37,187
115.05.21,N06,FD200,小菊-金,700,台南市場,48,39,28,38,547
115.05.21,N06,FD300,小菊-黃,700,台南市場,45,41,27,39,76
115.05.21,N06,FD308,小菊-黃丁字菊,700,台南市場,45,41,26,39,235
115.05.21,N06,FD309,小菊-日本黃,700,台南市場,40,37,25,35,105
115.05.21,N06,FD400,小菊-粉,700,台南市場,100,100,100,100,18
115.05.21,N06,FD422,小菊-吉祥小粉,700,台南市場,22,22,22,22,30
115.05.21,N06,FD423,小菊-粉日記,700,台南市場,78,52,45,56,150
115.05.21,N06,FD456,小菊-卡洛粉,700,台南市場,34,34,34,34,25
115.05.21,N06,FD635,小菊-林克小白,700,台南市場,50,50,50,50,25
115.05.21,N06,FD645,小菊-白斯不列,700,台南市場,149,149,149,149,75
115.05.21,N06,FD800,小菊-染色小菊,700,台南市場,28,28,28,28,60
115.05.21,N06,FD801,染小菊-芬蘭,700,台南市場,104,104,104,104,25
115.05.21,N06,FE001,非洲菊-混合色,700,台南市場,28,27,22,26,470
115.05.21,N06,FE110,非洲菊-卡布,700,台南市場,39,36,28,35,80
115.05.21,N06,FE200,非洲菊-橙,700,台南市場,50,50,50,50,60
115.05.21,N06,FE205,非洲菊-哈利熊,700,台南市場,25,25,25,25,80
115.05.21,N06,FE300,非洲菊-黃,700,台南市場,30,27,22,27,200
115.05.21,N06,FE400,非洲菊-粉,700,台南市場,41,38,35,38,84
115.05.21,N06,FE401,非洲菊-伊斯瑪拉,700,台南市場,52,46,20,42,100
115.05.21,N06,FE408,非洲菊-粉紅佳人,700,台南市場,37,37,37,37,20
115.05.21,N06,FE409,非洲菊-粉紅魅力,700,台南市場,75,60,36,58,80
115.05.21,N06,FE416,非洲菊-熱情粉,700,台南市場,66,32,20,37,640
115.05.21,N06,FE600,非洲菊-白,700,台南市場,45,37,35,38,60
115.05.21,N06,FE700,非洲菊-紫,700,台南市場,23,23,23,23,20
115.05.21,N06,FE900,非洲菊-迷你混色,700,台南市場,44,37,24,36,139
115.05.21,N06,FE920,非洲菊-迷你橙,700,台南市場,22,22,22,22,20
115.05.21,N06,FG105,劍蘭-２３５號,700,台南市場,74,61,48,61,213
115.05.21,N06,FG406,劍蘭-青殼粉,700,台南市場,59,48,30,47,70
115.05.21,N06,FH000,其它花卉,700,台南市場,79,63,15,57,66
115.05.21,N06,FH006,黃梔花,700,台南市場,83,60,48,63,625
115.05.21,N06,FH008,洋甘菊,700,台南市場,115,107,100,107,41
115.05.21,N06,FH009,萬壽菊,700,台南市場,40,40,40,40,10
115.05.21,N06,FH050,水仙百合-混色,700,台南市場,46,46,46,46,22
115.05.21,N06,FH112,小天堂鳥-桔帶紅,700,台南市場,20,20,20,20,33
115.05.21,N06,FH130,文珠蘭,700,台南市場,0,0,0,0,0
115.05.21,N06,FH135,垂焦,700,台南市場,5,5,5,5,70
115.05.21,N06,FH137,觀音蓮,700,台南市場,5,5,5,5,140
115.05.21,N06,FH139,石玫瑰,700,台南市場,25,25,25,25,35
115.05.21,N06,FH156,野薑花-白,700,台南市場,47,47,47,47,12
115.05.21,N06,FH230,夜來香,700,台南市場,0,0,0,0,0
115.05.21,N06,FH240,麥桿菊,700,台南市場,60,60,60,60,15
115.05.21,N06,FH251,秀線,700,台南市場,71,53,29,51,210
115.05.21,N06,FH293,向日葵-單瓣,700,台南市場,110,101,85,99,38
115.05.21,N06,FH310,大理花-混色,700,台南市場,33,33,33,33,6
115.05.21,N06,FH330,雞冠花,700,台南市場,64,56,46,56,26
115.05.21,N06,FH331,雞冠花-清紅,700,台南市場,74,64,56,64,69
115.05.21,N06,FH381,麒麟草,700,台南市場,34,28,20,27,417
115.05.21,N06,FH460,繡球花,700,台南市場,45,45,45,45,20
115.05.21,N06,FH465,繡球花-綠色,700,台南市場,38,38,38,38,24
115.05.21,N06,FH522,迥香-白,700,台南市場,66,66,66,66,25
115.05.21,N06,FH640,睡蓮,700,台南市場,0,0,0,0,0
115.05.21,N06,FH670,茉莉花,700,台南市場,34,25,16,25,60
115.05.21,N06,FH710,深山櫻,700,台南市場,51,51,51,51,30
115.05.21,N06,FH750,百子蓮(愛情花),700,台南市場,34,28,23,28,237
115.05.21,N06,FM013,重瓣百合-紅三朵,700,台南市場,60,60,60,60,10
115.05.21,N06,FM019,重瓣百合-紅多朵,700,台南市場,65,65,65,65,10
115.05.21,N06,FO000,蘭花,700,台南市場,79,78,77,78,21
115.05.21,N06,FO003,腎藥蘭-曼谷火焰,700,台南市場,47,37,29,37,106
115.05.21,N06,FO007,千代蘭,700,台南市場,52,34,22,36,129
115.05.21,N06,FO009,萬代蘭,700,台南市場,45,39,34,39,58
115.05.21,N06,FO027,萬代蘭-巨輪紫,700,台南市場,28,26,25,26,51
115.05.21,N06,FO335,檸檬綠文心蘭,700,台南市場,108,90,57,87,295
115.05.21,N06,FO600,蝴蝶蘭-混色,700,台南市場,0,0,0,0,0
115.05.21,N06,FR000,玫瑰,700,台南市場,86,66,55,67,40
115.05.21,N06,FR100,玫瑰-紅,700,台南市場,104,69,54,73,23
115.05.21,N06,FR105,玫瑰-櫻紅,700,台南市場,133,133,133,133,4
115.05.21,N06,FR116,玫瑰-翡翠紅,700,台南市場,259,200,111,194,49
115.05.21,N06,FR117,玫瑰-萬年紅,700,台南市場,91,51,21,53,147
